,Time, RPM, Gear, Throttle, Brake, Steering,Orientation1,Orientation2,Orientation3,Velocity1,Velocity2,Velocity3,Position1,Position2,Position3,Headway_Distance1,Headway_Distance2,Headway_Distance3,Preceding_Vel1,Preceding_Vel2,Preceding_Vel3,labels
775,155.0,4180.1140000000005,0.0,1.0,0.134,-0.043,0.988,-0.003,0.157,8.637,0.0,1.396,4331.249,-0.048,529.937,-267.83,0.008,-48.997,30.326,-0.006,5.824,1
776,155.2,5039.663,3.0,1.0,0.134,-0.043,0.987,0.001,0.16,8.553,0.0,1.411,4332.95,-0.05,530.214,-272.23,0.005,-49.892,30.656,0.001,5.888,1
777,155.4,4145.024,3.0,1.0,0.134,-0.043,0.987,0.004,0.163,8.986,0.0,1.506,4334.709,-0.051,530.505,-276.637,0.004,-50.785,30.985,-0.001,5.951,2
778,155.6,3148.2790000000005,3.0,1.0,0.134,-0.043,0.986,0.002,0.166,9.332,0.0,1.59,4336.543,-0.05,530.814,-281.037,0.005,-51.674,31.314,0.000,6.014,1
779,155.8,2265.509,3.0,1.0,0.149,-0.043,0.986,0.002,0.168,9.629,0.0,1.667,4338.45,-0.051,531.141,-285.429,0.005,-52.556,31.641,0.000,6.077,1
780,156.0,2266.158,3.0,1.0,0.149,-0.043,0.985,0.0,0.17,9.622,0.0,1.682,4340.372,-0.049,531.475,-289.871,0.006,-53.445,31.968,-0.001,6.139,1
781,156.2,2271.368,3.0,1.0,0.149,-0.043,0.985,0.001,0.171,9.674,0.0,1.703,4342.302,-0.05,531.813,-294.37,0.006,-54.341,32.293,-0.001,6.202,1
782,156.4,2270.141,3.0,1.0,0.147,-0.043,0.985,0.0,0.172,9.655,0.0,1.716,4344.229,-0.05,532.153,-298.937,0.006,-55.248,32.618,-0.001,6.264,1
783,156.6,2270.486,3.0,1.0,0.147,-0.043,0.985,0.0,0.174,9.641,0.0,1.726,4346.163,-0.049,532.497,-303.562,0.007,-56.164,32.941,-0.001,6.326,1
784,156.8,2274.304,3.0,1.0,0.16,-0.043,0.985,0.0,0.175,9.684,0.0,1.748,4348.096,-0.05,532.845,-308.252,0.006,-57.088,33.199,0.000,6.376,1
785,157.0,2272.774,3.0,1.0,0.149,-0.043,0.984,0.0,0.177,9.671,0.0,1.76,4350.034,-0.049,533.195,-312.789,-0.002,-57.982,31.522,0.003,6.054,1
786,157.2,2277.52,3.0,1.0,0.16,-0.043,0.984,0.001,0.178,9.713,0.0,1.781,4351.973,-0.05,533.549,-317.037,0.005,-58.757,30.627,-0.001,5.166,1
787,157.4,2276.6,3.0,1.0,0.149,-0.043,0.984,0.0,0.179,9.702,0.0,1.795,4353.913,-0.049,533.906,-321.002,-0.004,-59.385,28.620,0.011,4.762,1
788,157.6,2282.48,3.0,1.0,0.134,-0.043,0.984,0.001,0.181,9.755,0.0,1.817,4355.859,-0.05,534.266,-324.558,-0.002,-59.95,26.829,-0.013,4.781,1
789,157.8,2283.258,3.0,1.0,0.134,-0.043,0.983,0.0,0.182,9.754,0.0,1.833,4357.807,-0.05,534.63,-327.813,-0.001,-60.614,25.076,0.020,5.409,1
790,158.0,2289.357,3.0,1.0,0.149,-0.043,0.983,0.001,0.183,9.808,0.0,1.855,4359.765,-0.05,534.999,-330.623,-0.005,-61.311,22.874,0.003,5.253,1
791,158.2,2288.868,3.0,1.0,0.147,-0.043,0.983,0.0,0.185,9.8,0.0,1.87,4361.72,-0.05,535.369,-333.042,-0.004,-61.94,21.006,0.005,4.735,1
792,158.4,2291.4210000000003,3.0,1.0,0.134,-0.037000000000000005,0.982,0.0,0.186,9.791,0.0,1.879,4363.684,-0.049,535.744,-335.066,-0.005,-62.451,19.033,-0.001,4.140,1
793,158.6,2295.984,3.0,1.0,0.134,-0.027000000000000003,0.982,0.001,0.187,9.861,0.0,1.895,4365.65,-0.05,536.122,-336.703,-0.005,-62.843,17.246,-0.003,3.592,1
794,158.8,2296.144,3.0,1.0,0.149,-0.016,0.982,0.0,0.187,9.862,0.0,1.887,4367.624,-0.049,536.501,-337.967,-0.005,-63.138,15.375,0.001,3.161,1
795,159.0,2303.144,3.0,1.0,0.147,0.0,0.982,0.001,0.187,9.924,0.0,1.89,4369.604,-0.05,536.879,-338.851,-0.006,-63.346,13.464,0.001,2.735,1
796,159.2,2179.61,3.0,0.204,0.149,0.004,0.982,-0.002,0.186,9.772,0.0,1.852,4371.579,-0.049,537.254,-339.38,-0.004,-63.467,11.714,0.007,2.263,1
797,159.4,1952.69,3.0,0.0,0.134,0.006,0.982,-0.004,0.186,9.318,0.0,1.766,4373.485,-0.048,537.615,-339.61,-0.005,-63.517,9.836,0.000,1.878,2
798,159.6,1893.672,3.0,0.45799999999999996,0.134,0.006,0.982,-0.003,0.186,8.847,0.0,1.675,4375.297,-0.048,537.958,-339.568,-0.003,-63.51,8.261,0.001,1.547,2
799,159.8,2181.299,3.0,1.0,0.134,0.006,0.982,0.001,0.186,8.811,0.0,1.669,4377.057,-0.05,538.291,-339.495,0.001,-63.49,8.374,0.001,1.550,1
800,160.0,2181.77,3.0,1.0,0.12,0.006,0.982,0.0,0.186,8.823,0.0,1.671,4378.814,-0.05,538.624,-339.328,-0.005,-63.452,7.521,0.000,1.392,1
801,160.2,2179.5789999999997,3.0,1.0,0.134,0.006,0.982,0.0,0.186,8.84,0.0,1.674,4380.585,-0.049,538.959,-339.066,0.003,-63.396,7.895,0.000,1.462,1
802,160.4,2191.154,3.0,1.0,0.134,0.006,0.982,0.001,0.186,8.911,0.0,1.687,4382.362,-0.05,539.296,-338.991,0.004,-63.374,8.994,-0.001,1.665,1
803,160.6,2192.509,3.0,1.0,0.134,0.006,0.982,0.0,0.186,8.924,0.0,1.69,4384.147,-0.049,539.634,-339.12,0.004,-63.391,10.050,0.000,1.861,1
804,160.8,2200.187,3.0,1.0,0.134,0.008,0.982,0.001,0.186,8.997,0.0,1.702,4385.94,-0.05,539.973,-339.457,0.004,-63.446,11.141,-0.001,2.062,1
805,161.0,2201.947,3.0,1.0,0.134,0.008,0.982,0.0,0.186,9.014,0.0,1.705,4387.741,-0.049,540.314,-340.002,0.004,-63.539,12.122,-0.001,2.244,1
806,161.2,2209.822,3.0,1.0,0.134,0.008,0.982,0.001,0.186,9.088,0.0,1.719,4389.552,-0.05,540.657,-340.616,0.0,-63.645,12.363,0.000,2.288,1
807,161.4,2211.565,3.0,1.0,0.134,0.008,0.982,0.0,0.186,9.103,0.0,1.722,4391.369,-0.049,541.0,-341.394,0.006,-63.793,13.405,-0.012,2.693,1
808,161.6,2219.755,3.0,1.0,0.134,0.008,0.982,0.001,0.186,9.181,0.0,1.737,4393.198,-0.05,541.346,-342.345,0.003,-64.006,14.264,0.002,2.890,1
809,161.8,2222.069,3.0,1.0,0.134,0.008,0.982,0.0,0.186,9.2,0.0,1.741,4395.031,-0.05,541.693,-343.448,0.003,-64.254,15.006,-0.002,3.044,1
810,162.0,2222.616,3.0,1.0,0.134,0.008,0.982,0.0,0.186,9.221,0.0,1.745,4396.877,-0.049,542.042,-344.681,0.003,-64.53,15.723,0.000,3.189,1
811,162.2,2232.7870000000003,3.0,1.0,0.134,0.008,0.982,0.001,0.186,9.3,0.0,1.76,4398.731,-0.05,542.393,-346.051,0.003,-64.833,16.438,-0.001,3.334,1
812,162.4,2234.764,3.0,1.0,0.134,0.008,0.982,0.0,0.186,9.317,0.0,1.763,4400.594,-0.049,542.746,-347.555,0.004,-65.163,17.153,-0.001,3.479,1
813,162.6,2243.0820000000003,3.0,1.0,0.134,0.008,0.982,0.001,0.186,9.394,0.0,1.778,4402.467,-0.05,543.1,-349.191,0.003,-65.521,17.867,-0.001,3.624,1
814,162.8,2246.1929999999998,3.0,1.0,0.134,0.008,0.982,0.0,0.186,9.423,0.0,1.783,4404.347,-0.049,543.456,-350.962,0.004,-65.906,18.580,-0.001,3.769,1
815,163.0,2254.758,3.0,1.0,0.134,0.017,0.982,0.001,0.186,9.502,0.0,1.793,4406.241,-0.05,543.814,-352.863,0.004,-66.317,19.292,-0.001,3.913,1
816,163.2,2257.083,3.0,1.0,0.134,0.023,0.983,0.0,0.186,9.523,0.0,1.789,4408.141,-0.05,544.171,-354.9,0.004,-66.758,20.002,-0.001,4.057,1
817,163.4,2265.692,3.0,1.0,0.12,0.027000000000000003,0.983,0.001,0.186,9.603,0.0,1.799,4410.054,-0.05,544.53,-357.065,0.004,-67.227,20.712,-0.001,4.201,1
818,163.6,2268.933,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.186,9.631,0.0,1.8,4411.973,-0.05,544.89,-359.367,0.004,-67.723,21.420,-0.001,4.345,1
819,163.8,2181.891,3.0,1.0,0.134,0.027000000000000003,0.983,0.0,0.185,9.612,0.0,1.797,4413.904,-0.049,545.251,-361.772,0.003,-68.241,21.718,0.000,4.405,1
820,164.0,2274.3320000000003,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.185,9.677,0.0,1.804,4415.832,-0.05,545.611,-364.21,0.004,-68.808,22.117,0.008,4.757,1
821,164.2,2276.322,3.0,1.0,0.134,0.027000000000000003,0.983,0.0,0.185,9.699,0.0,1.806,4417.772,-0.049,545.972,-366.761,0.004,-69.413,22.688,-0.003,4.888,1
822,164.4,2285.538,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.185,9.781,0.0,1.82,4419.721,-0.05,546.335,-369.405,0.004,-70.04,23.195,0.000,4.997,1
823,164.6,2287.933,3.0,1.0,0.134,0.027000000000000003,0.983,0.0,0.184,9.804,0.0,1.821,4421.68,-0.049,546.699,-372.142,0.004,-70.687,23.701,-0.001,5.106,1
824,164.8,2297.824,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.184,9.89,0.0,1.837,4423.65,-0.05,547.065,-374.966,0.004,-71.355,24.206,-0.001,5.215,1
825,165.0,2300.6020000000003,3.0,1.0,0.134,0.027000000000000003,0.983,0.0,0.184,9.914,0.0,1.837,4425.627,-0.05,547.432,-377.886,0.004,-72.043,24.710,-0.001,5.324,1
826,165.2,2309.993,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.184,9.995,0.0,1.852,4427.619,-0.05,547.801,-380.893,0.004,-72.75,25.213,-0.001,5.432,1
827,165.4,2312.748,3.0,1.0,0.12,0.027000000000000003,0.983,0.001,0.184,10.02,0.0,1.853,4429.615,-0.05,548.171,-383.994,0.005,-73.479,25.715,-0.001,5.540,1
828,165.6,2321.093,3.0,1.0,0.134,0.027000000000000003,0.983,0.0,0.183,10.047,0.0,1.858,4431.627,-0.05,548.543,-387.18,0.005,-74.227,26.216,-0.001,5.648,1
829,165.8,2325.899,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.183,10.135,0.0,1.87,4433.646,-0.05,548.916,-390.459,0.005,-74.995,26.715,-0.001,5.756,1
830,166.0,2328.528,3.0,1.0,0.134,0.027000000000000003,0.983,0.0,0.183,10.162,0.0,1.873,4435.678,-0.049,549.291,-393.825,0.005,-75.784,27.213,-0.001,5.863,1
831,166.2,2339.019,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.183,10.248,0.0,1.887,4437.72,-0.05,549.667,-397.28,0.005,-76.592,27.710,-0.001,5.970,1
832,166.4,2342.127,3.0,1.0,0.134,0.027000000000000003,0.983,0.0,0.182,10.277,0.0,1.889,4439.771,-0.05,550.045,-400.825,0.005,-77.42,28.205,-0.001,6.077,1
833,166.6,2352.922,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.182,10.368,0.0,1.905,4441.838,-0.05,550.424,-404.453,0.005,-78.267,28.700,-0.001,6.183,1
834,166.8,2356.514,3.0,1.0,0.134,0.027000000000000003,0.983,0.0,0.182,10.397,0.0,1.906,4443.912,-0.05,550.805,-408.175,0.006,-79.135,29.192,-0.001,6.290,1
835,167.0,2366.9210000000003,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.182,10.487,0.0,1.923,4446.001,-0.05,551.188,-411.979,0.006,-80.021,29.684,-0.001,6.395,1
836,167.2,2370.763,3.0,1.0,0.134,0.027000000000000003,0.983,0.001,0.182,10.517,0.0,1.924,4448.097,-0.05,551.572,-415.854,0.004,-80.924,29.869,0.000,6.435,1
837,167.4,3778.8459999999995,0.0,1.0,0.134,0.027000000000000003,0.984,-0.002,0.181,10.308,0.0,1.879,4450.188,-0.048,551.955,-419.758,0.007,-81.833,30.178,0.000,6.502,1
838,167.6,6424.1359999999995,0.0,1.0,0.134,0.027000000000000003,0.984,-0.003,0.179,9.904,0.0,1.787,4452.206,-0.048,552.322,-423.823,0.007,-82.777,30.566,-0.001,6.585,1
839,167.8,6833.003000000001,3.0,1.0,0.134,0.027000000000000003,0.984,0.002,0.177,9.933,0.0,1.772,4454.171,-0.05,552.675,-428.006,0.005,-83.748,30.893,0.000,6.656,1
840,168.0,5936.868,3.0,1.0,0.134,0.027000000000000003,0.984,0.004,0.176,10.376,0.0,1.838,4456.208,-0.051,553.038,-432.185,0.004,-84.724,31.220,-0.001,6.726,2
841,168.2,5020.196,3.0,1.0,0.134,0.027000000000000003,0.985,0.001,0.174,10.65,0.0,1.869,4458.309,-0.05,553.409,-436.363,0.005,-85.706,31.546,0.000,6.797,1
842,168.4,4124.863,3.0,1.0,0.134,0.027000000000000003,0.985,0.004,0.173,11.1,0.0,1.929,4460.489,-0.051,553.79,-440.526,0.004,-86.692,31.870,-0.001,6.867,2
843,168.6,3114.884,3.0,1.0,0.12,0.027000000000000003,0.985,0.003,0.171,11.461,0.0,1.973,4462.742,-0.051,554.181,-444.683,0.005,-87.682,32.194,-0.001,6.936,1
844,168.8,2980.377,0.0,1.0,0.134,0.027000000000000003,0.986,0.001,0.17,11.627,0.0,1.985,4465.069,-0.05,554.58,-448.831,0.006,-88.678,32.517,-0.001,7.006,1
845,169.0,5558.215,0.0,1.0,0.134,0.027000000000000003,0.986,-0.004,0.168,11.221,0.0,1.895,4467.349,-0.048,554.968,-453.09,0.008,-89.699,32.839,-0.001,7.075,1
846,169.2,6483.118,2.0,1.0,0.134,0.027000000000000003,0.986,0.005,0.165,11.489,0.0,1.916,4469.603,-0.052,555.347,-457.439,0.004,-90.742,33.160,-0.001,7.144,1
847,169.4,6623.255999999999,1.0,1.0,0.134,0.027000000000000003,0.987,0.007,0.162,12.262,-0.001,2.013,4471.974,-0.053,555.74,-461.735,0.003,-91.785,33.479,-0.001,7.213,2
848,169.6,6984.07,1.0,1.0,0.134,0.027000000000000003,0.987,0.006,0.159,13.12,-0.001,2.106,4474.521,-0.053,556.155,-465.919,0.004,-92.821,33.798,-0.001,7.282,2
849,169.8,7358.249,1.0,1.0,0.134,0.027000000000000003,0.988,0.006,0.155,13.944,-0.001,2.183,4477.236,-0.053,556.587,-469.998,0.004,-93.853,34.116,-0.001,7.350,2
850,170.0,7585.876,1.0,1.0,0.134,0.027000000000000003,0.989,0.004,0.151,14.609,-0.001,2.225,4480.104,-0.052,557.032,-473.987,0.004,-94.886,34.433,-0.001,7.419,2
851,170.2,7989.286999999999,1.0,1.0,0.134,0.027000000000000003,0.989,0.005,0.147,15.348,-0.001,2.284,4483.106,-0.053,557.485,-477.907,0.004,-95.924,34.748,-0.001,7.487,2
852,170.4,8314.888,1.0,1.0,0.12,0.027000000000000003,0.99,0.005,0.143,16.087,-0.001,2.33,4486.258,-0.053,557.949,-481.74,0.004,-96.964,35.063,-0.001,7.554,2
853,170.6,8606.59,1.0,1.0,0.134,0.021,0.99,0.005,0.139,16.797,0.0,2.364,4489.554,-0.053,558.421,-485.491,0.004,-98.011,35.376,-0.001,7.622,2
854,170.8,8711.265,1.0,1.0,0.134,-0.01,0.991,0.003,0.137,17.285,0.001,2.396,4492.971,-0.052,558.898,-489.183,0.005,-99.066,35.689,-0.001,7.689,2
855,171.0,8453.503,0.0,1.0,0.134,-0.039,0.99,-0.004,0.139,16.84,-0.001,2.377,4496.379,-0.048,559.373,-492.941,0.008,-100.137,35.818,-0.001,7.850,1
856,171.2,7124.276999999999,3.0,1.0,0.134,-0.057,0.99,0.0,0.144,16.664,0.0,2.44,4499.712,-0.05,559.85,-496.771,0.008,-101.311,35.911,0.019,8.453,1
857,171.4,5851.431,3.0,1.0,0.134,-0.057,0.989,0.004,0.149,17.086,0.0,2.594,4503.093,-0.053,560.354,-500.607,0.004,-102.502,36.228,-0.005,8.500,2
858,171.6,4960.147,3.0,1.0,0.12,-0.057,0.988,0.003,0.154,17.509,-0.001,2.748,4506.556,-0.052,560.886,-504.423,0.005,-103.677,36.535,0.000,8.573,2
859,171.8,4062.217,3.0,1.0,0.134,-0.057,0.987,0.003,0.159,17.933,0.0,2.913,4510.106,-0.052,561.452,-508.214,0.005,-104.835,36.842,0.000,8.645,2
860,172.0,3914.6940000000004,3.0,1.0,0.134,-0.057,0.987,0.001,0.163,18.166,0.001,3.03,4513.721,-0.051,562.046,-512.002,0.006,-105.977,37.147,-0.001,8.717,1
861,172.2,3958.23,3.0,1.0,0.134,-0.057,0.986,0.002,0.166,18.349,0.0,3.123,4517.375,-0.052,562.661,-515.811,0.006,-107.114,37.452,0.000,8.788,1
862,172.4,4000.1079999999997,3.0,1.0,0.134,-0.057,0.986,0.002,0.169,18.533,0.0,3.217,4521.065,-0.052,563.294,-519.645,0.006,-108.246,37.756,-0.001,8.859,1
863,172.6,4044.2329999999997,3.0,1.0,0.134,-0.057,0.985,0.002,0.173,18.725,0.0,3.315,4524.793,-0.052,563.947,-523.502,0.006,-109.373,38.058,-0.001,8.930,1
864,172.8,4086.6540000000005,3.0,1.0,0.134,-0.057,0.984,0.002,0.176,18.912,0.0,3.414,4528.559,-0.052,564.619,-527.38,0.006,-110.495,38.359,-0.001,9.001,1
865,173.0,4130.855,3.0,1.0,0.134,-0.057,0.984,0.002,0.179,19.102,0.0,3.515,4532.362,-0.052,565.311,-531.281,0.007,-111.61,38.659,-0.001,9.071,1
866,173.2,4173.649,3.0,1.0,0.134,-0.057,0.983,0.002,0.183,19.29,0.0,3.618,4536.204,-0.052,566.024,-535.205,0.007,-112.72,38.959,-0.001,9.141,1
867,173.4,4217.21,3.0,1.0,0.134,-0.057,0.983,0.002,0.186,19.478,0.0,3.723,4540.083,-0.052,566.757,-539.151,0.007,-113.822,39.257,-0.001,9.211,1
868,173.6,4260.988,3.0,1.0,0.134,-0.057,0.982,0.002,0.19,19.667,0.0,3.83,4544.0,-0.052,567.512,-543.118,0.007,-114.918,39.553,-0.001,9.281,1
869,173.8,4304.988,3.0,1.0,0.134,-0.055,0.981,0.002,0.193,19.857,0.0,3.937,4547.954,-0.052,568.288,-547.106,0.007,-116.005,39.849,-0.001,9.350,1
870,174.0,4349.23,3.0,1.0,0.134,-0.039,0.981,0.002,0.196,20.05,0.0,4.033,4551.946,-0.052,569.085,-550.962,-0.001,-117.049,38.380,0.003,9.006,1
871,174.2,4393.627,3.0,1.0,0.134,-0.016,0.981,0.002,0.196,20.254,0.0,4.076,4555.979,-0.052,569.897,-554.518,0.006,-117.979,37.760,-0.009,8.351,1
872,174.4,4437.965999999999,3.0,1.0,0.134,0.008,0.981,0.002,0.196,20.465,0.0,4.085,4560.053,-0.052,570.714,-557.772,-0.004,-118.781,35.744,0.010,7.892,1
873,174.6,4482.2429999999995,3.0,1.0,0.134,0.019,0.981,0.002,0.195,20.674,0.0,4.1,4564.169,-0.052,571.532,-560.574,-0.002,-119.498,33.881,-0.012,7.803,1
874,174.8,4525.736,3.0,1.0,0.134,0.021,0.981,0.002,0.195,20.875,0.0,4.134,4568.326,-0.052,572.356,-562.985,-0.003,-120.255,31.799,0.014,7.979,1
875,175.0,4569.741,3.0,1.0,0.134,0.021,0.981,0.002,0.195,21.078,0.0,4.174,4572.523,-0.052,573.187,-564.893,-0.006,-120.979,29.507,0.008,7.522,1
876,175.2,4613.727,3.0,1.0,0.134,0.021,0.981,0.002,0.195,21.281,0.0,4.215,4576.762,-0.052,574.027,-566.36,-0.004,-121.569,27.658,0.002,6.779,1
877,175.4,4657.6359999999995,3.0,1.0,0.134,0.021,0.981,0.002,0.195,21.483,0.0,4.255,4581.04,-0.052,574.874,-567.393,-0.006,-122.004,25.647,0.007,6.137,1
878,175.6,4701.4490000000005,3.0,1.0,0.134,0.021,0.981,0.002,0.195,21.685,0.0,4.295,4585.358,-0.052,575.729,-567.999,-0.005,-122.328,23.887,-0.001,5.745,1
879,175.8,4745.1759999999995,3.0,1.0,0.134,0.021,0.981,0.002,0.195,21.887,0.0,4.335,4589.718,-0.052,576.592,-568.205,-0.007,-122.565,21.993,0.003,5.312,1
880,176.0,4788.812,3.0,1.0,0.134,0.021,0.981,0.002,0.195,22.088,0.0,4.374,4594.117,-0.052,577.464,-567.995,-0.008,-122.706,20.090,0.002,4.861,1
881,176.2,4830.829000000001,3.0,1.0,0.134,0.021,0.981,0.002,0.195,22.282,0.0,4.413,4598.557,-0.052,578.343,-567.514,0.002,-122.745,19.970,0.008,4.358,1
882,176.4,4874.54,3.0,1.0,0.134,0.021,0.981,0.002,0.195,22.483,0.0,4.453,4603.035,-0.052,579.23,-567.005,-0.004,-122.721,19.427,0.002,4.220,1
883,176.6,7004.012,0.0,1.0,0.134,0.021,0.981,-0.003,0.194,22.184,-0.001,4.368,4607.507,-0.05,580.114,-566.207,-0.006,-122.637,17.645,-0.011,3.928,1
884,176.8,8284.757,0.0,1.0,0.134,0.021,0.981,-0.002,0.192,21.765,0.001,4.238,4611.897,-0.05,580.975,-565.132,-0.006,-122.519,15.709,0.005,3.550,2
885,177.0,8013.81,0.0,1.0,0.134,0.021,0.982,-0.002,0.19,21.346,0.0,4.111,4616.204,-0.05,581.809,-563.763,-0.007,-122.35,13.807,0.001,3.147,2
886,177.2,7090.368,5.0,1.0,0.134,0.021,0.982,0.0,0.188,21.134,0.0,4.03,4620.439,-0.051,582.621,-562.102,-0.007,-122.136,12.038,0.006,2.836,1
887,177.4,6180.725,5.0,1.0,0.134,0.021,0.982,0.002,0.188,21.226,0.0,4.046,4624.677,-0.052,583.429,-560.046,-0.01,-121.843,10.054,0.000,2.375,1
888,177.6,5264.826999999999,5.0,1.0,0.134,0.021,0.982,0.0,0.188,21.267,-0.001,4.045,4628.926,-0.051,584.238,-557.604,-0.007,-121.468,8.321,-0.010,2.237,1
889,177.8,4373.544,5.0,1.0,0.134,0.021,0.982,0.001,0.188,21.358,0.0,4.061,4633.189,-0.052,585.049,-554.985,0.001,-121.176,8.263,0.028,2.916,1
890,178.0,3418.804,5.0,1.0,0.134,0.021,0.982,0.001,0.187,21.398,0.0,4.059,4637.462,-0.052,585.861,-552.382,0.0,-120.858,8.734,-0.009,1.789,1
891,178.2,2818.758,5.0,1.0,0.134,0.021,0.982,0.0,0.187,21.399,0.0,4.054,4641.747,-0.051,586.673,-549.903,0.0,-120.433,9.091,-0.005,2.122,1
892,178.4,2801.815,5.0,1.0,0.134,0.021,0.983,0.0,0.186,21.269,0.0,4.005,4646.009,-0.051,587.478,-547.528,0.003,-120.123,9.783,0.024,2.933,1
893,178.6,2777.813,5.0,1.0,0.134,0.021,0.983,0.0,0.185,21.138,0.0,3.96,4650.251,-0.051,588.276,-545.327,0.003,-119.886,10.730,-0.013,2.317,1
894,178.8,2771.3059999999996,5.0,1.0,0.134,0.021,0.983,0.0,0.184,21.045,0.0,3.919,4654.468,-0.051,589.063,-543.356,0.003,-119.653,11.587,-0.009,3.240,1
895,179.0,2752.875,5.0,1.0,0.134,0.021,0.983,-0.001,0.183,20.913,0.0,3.873,4658.664,-0.051,589.843,-541.477,-0.001,-119.491,11.799,-0.014,2.717,1
896,179.2,2740.554,5.0,1.0,0.134,0.021,0.983,0.0,0.182,20.82,0.0,3.835,4662.836,-0.051,590.614,-539.78,0.003,-119.332,12.808,-0.004,3.241,1
897,179.4,2721.57,5.0,1.0,0.134,0.021,0.984,-0.001,0.181,20.68,0.0,3.786,4666.984,-0.051,591.376,-538.294,0.002,-119.233,13.663,0.007,3.434,1
898,179.6,2708.659,5.0,1.0,0.134,0.021,0.984,0.0,0.18,20.585,0.0,3.749,4671.11,-0.051,592.129,-536.981,0.001,-119.188,14.384,-0.002,3.625,1
899,179.8,2690.53,5.0,1.0,0.134,0.021,0.984,0.0,0.179,20.451,0.0,3.702,4675.21,-0.051,592.874,-535.836,0.002,-119.188,15.094,0.000,3.803,1
900,180.0,2676.0170000000003,5.0,1.0,0.134,0.021,0.984,0.0,0.178,20.341,0.0,3.664,4679.289,-0.051,593.611,-534.855,0.002,-119.231,15.803,-0.001,3.982,1
901,180.2,2657.488,5.0,1.0,0.134,0.021,0.984,0.0,0.177,20.205,0.0,3.617,4683.338,-0.051,594.338,-534.043,0.002,-119.32,16.511,-0.001,4.160,1
902,180.4,2632.6440000000002,5.0,1.0,0.134,0.021,0.984,-0.001,0.176,20.066,0.0,3.573,4687.367,-0.051,595.058,-533.394,0.002,-119.452,17.218,-0.001,4.338,1
903,180.6,2625.185,5.0,1.0,0.134,0.021,0.985,0.0,0.175,19.967,0.0,3.535,4691.369,-0.051,595.769,-532.913,0.002,-119.629,17.924,-0.001,4.516,1
904,180.8,2606.067,5.0,1.0,0.134,0.021,0.985,-0.001,0.174,19.829,0.0,3.49,4695.348,-0.051,596.472,-532.596,0.003,-119.848,18.629,-0.001,4.694,1
905,181.0,2592.908,5.0,1.0,0.134,0.021,0.985,0.0,0.173,19.728,0.0,3.453,4699.303,-0.051,597.166,-532.445,0.003,-120.112,19.333,-0.001,4.871,1
906,181.2,2574.019,5.0,1.0,0.134,0.021,0.985,-0.001,0.172,19.589,0.0,3.408,4703.233,-0.051,597.852,-532.459,0.003,-120.42,20.036,-0.001,5.048,1
907,181.4,2560.269,5.0,1.0,0.134,0.021,0.985,0.0,0.171,19.486,0.0,3.373,4707.14,-0.051,598.53,-532.637,0.003,-120.771,20.737,-0.001,5.225,1
908,181.6,2541.419,5.0,1.0,0.134,0.021,0.985,-0.001,0.17,19.345,0.0,3.328,4711.02,-0.051,599.2,-532.981,0.003,-121.165,21.438,-0.001,5.401,1
909,181.8,2527.261,5.0,1.0,0.134,0.021,0.986,0.0,0.169,19.241,0.0,3.293,4714.878,-0.051,599.862,-533.428,0.0,-121.588,21.499,0.000,5.417,1
910,182.0,2508.335,5.0,1.0,0.134,0.012,0.986,0.0,0.169,19.097,0.001,3.258,4718.707,-0.051,600.516,-533.981,0.004,-122.038,22.231,-0.001,5.601,1
911,182.2,2485.97,5.0,1.0,0.134,-0.002,0.986,-0.001,0.169,18.949,0.0,3.247,4722.513,-0.05,601.167,-534.676,0.003,-122.521,22.731,0.000,5.727,1
912,182.4,2479.093,5.0,1.0,0.134,-0.008,0.986,0.0,0.169,18.836,0.0,3.243,4726.291,-0.051,601.816,-535.5,0.003,-123.032,23.233,-0.001,5.853,1
913,182.6,2465.551,5.0,1.0,0.134,-0.013999999999999999,0.986,-0.001,0.17,18.687,0.0,3.225,4730.042,-0.05,602.462,-536.427,0.004,-123.596,23.593,0.009,6.203,1
914,182.8,2455.603,5.0,1.0,0.134,-0.017,0.985,0.0,0.17,18.575,0.0,3.212,4733.768,-0.051,603.106,-537.477,0.003,-124.204,24.099,-0.002,6.313,1
915,183.0,2441.229,5.0,1.0,0.134,-0.019,0.985,-0.001,0.17,18.424,0.0,3.198,4737.465,-0.05,603.746,-538.652,0.004,-124.841,24.598,-0.001,6.444,1
916,183.2,2430.153,5.0,1.0,0.134,-0.019,0.985,0.0,0.171,18.306,0.0,3.19,4741.137,-0.05,604.385,-539.957,0.004,-125.506,25.095,0.000,6.575,1
917,183.4,2415.993,5.0,1.0,0.134,-0.021,0.985,-0.001,0.172,18.153,0.0,3.178,4744.78,-0.05,605.021,-541.387,0.004,-126.199,25.591,-0.001,6.705,1
